class,message
0,"วันนี้มาทานSizzler สาขาRiverside ที่เจริญนคร บอกเลยว่าห่วย เริ่มจากการรอคิว ลูกค้าเยอะ อันนี้เราเข้าใจ พอได้โต๊ะนั่ง เริ่มสั่งอาหาร พนักงานรับอาหารก็เหมือนรีบๆให้เราเลือก พอเราเลือกอาหารเสร็จก็ไปตักสลัดบาร์ อาหารที่มุมสลัดบาร์มีน้อยกว่าเมื่อก่อนอย่างเห็นได้ชัด บางอย่างก็หมด มาเติมกันไม่ทัน กลับมาที่โต๊ะ พออาหารที่สั่งไปมาเสริฟ อาหารก็ไม่ร้อน เหมือนกับทำทิ้งไว้ การจัดจานก็เหมือนเอาเศษผักมาวางกองๆไว้ให้นิดนึง บอกเลยว่า ""ลาก่อน"" ร้านอาหารราคาแพง แต่คุณภาพแย่"
0,"วันนี้ไปใช้บริการที่สาขาเมกาบางนา ขอให้พนักงานช่วยอบผัมโขมและชีสที่ตักใส่ถ้วยให้ แต่เราไม่รู้มาก่อนว่าทางร้านได้ยกเลิกบริการนี้แล้วพนักงาน2ท่านแรกเดินหนีไปโดยไม่ตอบคำถามใดๆ เราก็บอกพนักงานคนที่3 ที่น่าจะเป็นระดับหัวหน้าว่ารบกวนช่วยอบผักโขมและชีสในถ้วยนี้ให้ดิชั้นหน่อยพนักงานท่านนั้นยิ้มเหยียดๆแล้วบอกเราว่าทางร้านยกเลิกบริการนี้แล้ว เราก็บอกว่าแล้วจะให้ทำยังไง เราตักมาแล้ว แต่พนักงานท่านนั้นก้อไม่ได้สนใจ และเดินจากไปโดยมิได้ตอบคำถาม. ปล่อยให้เรายืนเคว้งอยู่ตรงนั้น"
0,มาทานที่สาขาสยามวัน บริการแย่มาก อาหารมาเติมไม่เต็มไลน์สลัดบาร์ พอถามก็ตอบส่งๆและพูดไม่ดี สักแต่พูดว่ามีๆ ทั้งที่ความจริงไม่มี วางแก้วแรง ตั้งแต่มานั่งกินจานไม่เก็บเลย น้ำก็ไม่มาเติม เรียกมาเติมก็ทำเป็นมองไม่เห็น แย่มาก เป็นยันผู้จัดการ จะเรียกมาตำหนิก็ยังไงอยู่เพราะตัวผู้จัดการเองก็บริการแย่ รบกวนช่วยปรับปรุงด้วยนะคะ ทุกๆการถามถามแบบดีๆสุภาพและอ่อนน้อม แต่ว่าตอบกลับมาแย่ๆ ถ้าจะบอกว่าคนเยอะก็ไม่ใช่เพราะตอนที่มาทานคนค่อนข้างบางตามากๆ และนั่งหน้าประตูเลยไม่ใช่ที่อับตา รบกวนช่วยดูแลด้วยนะคะ ถ้าให้0ได้ก็จะทำ เป็นลูกค้าประจำทานมานานแต่ระยะหลังโดนแบบนี้ เริ่มพิจารณาจะมาทานใหม่อีกทีแล้วหล่ะคะ
0,สาขาเดอะมอลล์บางกะปิ โปร Ais เสต็กหมูพริกไทยดำ 299 บาท ให้น้อยโคตรๆ หมูได้เท่านิ้วชี้ เหมือนเศษๆ โคตรห่วย
0,"สาขาเซนทรับแจ้งวัฒนะ ห่วยมาก1. สั่งสเต๊กหมูเท๊กซัสบาบีคิว เอาหมูพริกไทดำมาให้ แถมแข็งโบ๊กๆๆ แห้งกระด้าง ซ้อมจิ้มยังกระดก เราก็รุ้นะว่ามันไม่ใช่ ถามพนักงาน 2 รอบ พนง ก็ยืนยันว่าใช้ เราขอเมนู มาเปรียบเที่ยบเลย เราบอกนี่มันไม่ใช่ที่สั่ง สักพัก ผจก มาที่โต๊ะบอกว่า เท๊กซัสเมนูใหม่เลยละลายน้ำแข็งไม่ทัน จึงเอาพริกไทยดำมาแทน อ้าวว คืออะไร ดูถูกลูกค้าขนาดเอาอะไรมาให้ก็ได้เลยเชียวหรือ2. สั่งขาหมูทอด ตัดหนังให้สามีทานไป ก็บอกอร่อยดี พอเราตัดแบ่งครอบครัวปรากกฏ เนื้อในเย็นยังกะน้ำแข็ง คือเรียก พนง มาอีก บอกน้องเอานิ้วจิ้มสิ มันเย็นยังกะน้ำแข็ง สักพัก ผจก มาบอกเด๋วไปทอดให้ใหม่ คือ... เครื่องมือวัดอุณภูมิ ไปไหนคะ แล้วที่ตัดเป็นชิ้นในจานของที่ตัดไปคือ ทิ้งเสียสรุป เราบอกเอากลับบ้านล่ะกัน คุณจะเปลียนสเต๊กเป็นอะไรก็แล้วแต่คุณเหอะ ไม่อยากจะกินแล้ว มาถึงบ้านเปิดกล่องโมโหหนักกว่าเดิม ขาหมูมันทอดจนแห้งแข็งแป๊ก มันอบเอาห่อฟลอยมา แต่มันไม่สุก คือ ที่สุดของความเลวร้าย ในร้านอาหาร"
0,ทำไมย่างไก่ไม่สุกคะ อีกเมนูสั่ง เนื้อบดเทริยากิ ได้ซอสพริกไทยดำ พอถามพนักงาน พนักงานตอบว่าซอสหมด ยังหาซื้อไม่ได้ ทำไมไม่แจ้งลูกค้าก่อนว่าซอสหมด รสชาติก็จืด บอกเลยมื้อนี้ไม่ประทับใจ มื้อต่อไปถ้าจะมากินใหม่คงต้องคิดอีกที #sizzler
0,วันนี้ที่สาขาเซ็นทรัลพระราม 3 บริการแย่มาก ทั้งหน้าตาพนักงาน บริการ ไม่มีรอยยิ้มบนใบหน้าตั้งแต่พนักงานเติมอาหาร พนง. รับออเดอร์ด้วยสีหน้าไม่อยากจะขาย ไม่เคยคิดว่า พนง. ที่นี่คุณภาพแย่มาก เมื่อเทียบกับสาขาอื่น ณ 12.3.60 .. 15.00 น โซนด้านหลัง
0,สาขาฟิวเจอร์พาร์ค รังสิตเก็บอาหารตั้งแต่20.00น. ซุปเห็ดเดินวนไป ไม่มีทางได้กิน พนง.หน้าบูดเป็นตูดหมึก อยากเสริฟอาหาร หรือน้ำก็วางไว้หัวโต๊ะ แจกจ่ายกันเอง โต๊ะนั่ง10คน เชิญบริการตัวเองนะจ๊ะ คะณภาพ รสชาดตกต่ำขีดสุด สุดท้ายสั่งอาหารไม่ได้ ตอบง่ายๆ ลืมทำ ... มีดาวติดลบไหมจะให้
0,มาทานสาขาเซนทรัลบางนาเป็นประจำแต่การบริการแย่ลงๆสวนทางกับราคาอาหาร วันนี้มาใช้บริการแต่พนักงานบางคนรับคำลูกค้าด้วยหางตา ครั้งนี้ประทับใจจนพูดไม่ออกเลย ถ้าจะผิดไม่ใช่ที่เด็กแต่เป็นการจัดการที่แย่ของผู้จัดการสาขาครับ
0,ไก่ spicy เปลี่ยนการหมักไก่ไม่เหมือนเดิม ทำไมไม่แจ้งลูกค้าก่อนคะ เขียนในเมนูเลยยิ่งดีค่ะ เสียความรู้สึกมากค่ะ
0,สาขาcentral salaya สั่งเมนูปลา ได้ปลามีมีกลิ่นคาวมาก รสชาติไม่อร่อยอย่างแรง
0,สาขาเดอะมอลล์บางแค ไม่แพ้กัน เข้ามานั่งรอพนักงานเดินผ่านไปผ่านมาเกือบ15นาทีไม่มารับออเดอร์ ต้องเรียกเอง แถมสลัดบาร์ยิ่งน้อยลงเรื่อยๆ ของหมดไม่ค่อยเติม และที่สำคัญเพิ่งรู้ว่า ซิลเลอร์จะไม่มีมัสตาสแล้ว เพื่อเซฟคลอส
0,สาขาเซ็นทรัลเฟสติวอล ภูเก็ต ก่อนออกอาหารช่วยเช็คหน้าตาอาหารด้วยนะครับ ถ้าจะเอามาเสิร์ฟลูกค้า ลูกค้าจะรับประทานได้รึป่าว(หนังไก่ไหม้) และช่วยชิมซอสด้วยนะครับ เค็มมาก(พริกไทยดำ) และซุปเห็ด รสชาติยังเป็นแป้งอยู่เลยครับ ช่วยกันดูด้วยนะครับ
0,เมื่อวันที่ 6 มี.ค 60 เวลาประมาน17.00น. ไปทานสาขาเซนทรัลชลบุรี ผู้ใหญ่3เด็กเล็ก2 เริ่มจากได้โต๊ะนั่งแล้ว แต่จะขอเปลี่ยนเนื่องจากเห็นว่าโต๊ะนั้นลุกไปจ่ายเงินแล้วพนง.ก็กำลังจะทำความสะอาดโต๊ะ เลยแจ้งว่าจะขอย้ายมา จากนั้นก็เห็นสายตาของพนักงานต้อนรับผู้หญิง2-3คน ทำหน้าตาไม่พอใจ และไม่ช่วยย้ายของบนโต๊ะให้ #ยืนมองเฉยๆ เราต้องจัดการกันเอง หลังจากนั้นพนง.ผู้ชายจึงมาช่วย ไม่ได้มาขอทานฟรีนะคะ #ควรปรับปรุงและอบรมพนง.ต้อนรับ งานบริการนะคะ
0,สาขาศาลายา พนักงานจัดคิวแย่มาก แก้ปัญหาเฉพาะหน้าไม่ได้เลย
0,"10:40 น. เข้าร้านไปนั่งหาที่นั่งเอง ไม่มีพนักงานสนใจบริการ 10:50 น. ไม่ได้รับการบริการใดๆทั้งสิ้น ลูกค้าคนอื่นก็กินตามมีตามเกิด 10:53 น. เดินออกมาจากร้าน พนักงานไปสุมหัวกันในครัว ไม่มีที่ cashier หรือ ตรง POS ที่สั่งอาหารสาขา Central ลาดพร้าว วันที่ 3.3.2560ลาก่อน!"
0,สลัดบาร์แย่มากเลยค่ะ ของน้อยลงไปเยอะเลย ซุปก็จืดชืดไม่อร่อยเลย สมัยก่อนชอบซุปเห็ดแต่ตอนนี้ทานไม่ได้เลย สาขาที่ภูเก็ตค่ะ
0,ไม่อร่อย เนื้อไม่สด เหนียว เค็ม เครื่องเคียงเฟรนฟายไม่มีความร้อนเลยจ้า สาขา Mega Bangna
0,"สลัดบาร์แพงขึ้น ของมีให้เลือกเท่าเดิมและไม่มีบริการอบชีสแล้ว"
0,"วันนี้มา5คนค่ะพนง. เรามานั่งสั่งกับเพื่อนก่อน2คน สั่งไป2เมนู หูยยยอาหารไม่มาค่ะ เพื่อนมาสั่งอีก3คนที่หลัง ได้ก่อน เห้ยยยยยได้หรอ #พระราม9"
0,อาหารแพงขึ้นครับ ถ้าไม่ลดราคาลงคงไม่ไปอีกแล้ว จากเคยไปประจำต่อบัตรสมาชิกทุกปีครับ
0,แย่มากๆ ทั้งอาหาร บริการ ไม่เคยเจอที่ไหน ห่วยแตกขนาดนี้
0,มาทาน sizzler สาขา central world กับครอบครัว 4 คน สั่งอาหาร 4 ชุด แต่ได้อาหารแค่ 3 ชุด และได้สอบถามพนักงานว่ายังได้ไม่ครบ พนักงานก้อดู งง และยืนคุยกันโดยไม่มาถามอะไรจากเราเลย และเห็นพนักงานอีกคนรีบสั่งออเดอร์ไปใหม่ สรุปคือ พนักงานสั่งอาหารให้ไม่ครบ รออาหารชุดสุดท้าย เกือบชั่วโมง ทุกคนบนโต๊ะอาหารอิ่มกันหมดแล้ว แต่ยังเหลืออีก 1 คนที่ยังไม่ได้รับประทานเลย และพนักงานยังมาถามเราว่าจะเปลี่ยนเป็นห่อกลับบ้านมั้ย คืออะไร ลูกเรายังไม่ทาน แต่แนะนำให้ห่อกลับบ้านหรอค่ะ แทนที่จะรีบไปตามอาหารที่ยังไม่ได้มาให้ พอได้รับ อาหารมาหน้าตาแย่มาก ปลาทอดสีคล้ำเกือบไหม้ ส่วน เฟรนฟรายซุ่มไปด้วยน้ำมัน แย่มากๆๆ บริการแบบนี้แย่มากนะค่ะ ฝากช่วยอบรมเรื่องการดูแลลูกค้าให้มากกว่านี้
0,สาขาศาลายา ไม่พร้อมก็ไม่ควรเปิด ควรปิดตัวลง
0,ส่วนตัวเป็นคนชอบทานsizzler มากค่ะ ชอบสลัดบาร์ ชอบสเต็ก แล้วมันก็เป็นพื้นที่ที่สามารถไปทานได้ทั้งครอบครัว แต่แปลกใจทำไมยิ่งไปทานคุณภาพเริ่มต่ำลงเรื่อยๆ ทั้งรสชาติ ความสดใหม่ มารยาทการให้บริการของพนักงาน ทุกอย่างมันแย่มากค่ะ พนักงานจ้องจะขายแต่บัตรสมาชิกโดยไม่ฟังรายการอาหารหรือคำถามของลูกค้าสักคำ แถมทวนรายการอาหารก็ผิด อาหารในสลัดบาร์ไม่ค่อยอยากจะเติม น้ำรีฟิวก็ไม่เติม ถ้ายังเจอแบบนี้อีกบ่อยๆเราคงต้องไปทานร้านอื่นๆค่ะ ทางเลือกเดี๋ยวนี้มันเยอะนะค่ะ ช่องทางการแสดงความคิดเห็นเยอะมากขึ้น หากไม่พัฒนาก็ตายเร็วได้เช่นกัน หวังว่าจะมีอะไรดีขึ้นนะค่ะ
0,"โดยปกติทานsizzler ที่เซ็นทรัลขอนแก่นเป็นประจำ..และทุกครั้งจะสั่งเมนูเดิมๆ ไก่ฮิบาชิ-ปลากรอบ ..แต่ครั้งนี้จากการเปลี่ยนเมนูใหม่ทำให้สั่งอาหารเมนูนี้ไม่ได้ เพราะไม่ได้มาวันพุธ....คือจำเป็นมั๊ยคะที่จะต้องมาทานเฉพาะวันพุธ....ไม่เข้าใจการตลาดของบริษัท จัดเมนูมาแบบนี้..เข้าใจนะคะถ้าเมนูนี้สั่งได้ทุกวัน แต่ถ้าลูกค้าสั่งไก่ฮิบาชิ+ปลากรอบในวันพุธ ลดราคาพิเศษ แบบนี้จะไม่ว่าเลยคะ....เสียใจที่เมนูเป็นแบบนี้ บังคับทานเกินไป ....และบางเมนู สั่งได้เฉพาะวันจันทร์-ศุกร์ ไม่โอเครเลยคะ....ฝากการตลาดดูเมนูด้วยนะคะ อาหารสามารถสั่งได้ทุกวันทุกเมนู แต่ถ้าคุณสั่งตัวโปรโมชั่น ราคาลดพิเศษ..ถึงจะถูกต้อง...."
0,แจ้งเพื่อทราบนะคะทุกคน เตรียมใจเลย หากเข้าร้าน sizzler มีจ่ายค่าหัวทุกคนนะคะ สรุปง่ายๆ เข้าร้านี้จะสั่งน้ำทานอย่างเดียวไม่ได้ หากไม่สั่งสเต๊ก ก็ต้องจ่ายขั้นต่ำอย่างน้อย คือ สลัดบาร์ 199 บาท ตามที่แอดมินแจ้ง งั้นอย่างนี้จะต่างอะไรกับคิดค่าหัวต่อคนคะเนี่ยะ ไม่ต้องเลี่ยงคำพูดก็ได้คะ เอาเข้าใจง่ายๆเลย ชัดเจนคะ เข้าร้านนี้ จ่ายต่อหัวทุกคน
0,เกลียดระบบการจัดคิวของร้านนี้ คือวันนี้มาทานกันสองคน ขอคิวไป ได้คิว A มา แล้วรออยู่นานมากกก ไม่เรียก A เลย เรียกแต่คิว B (สำหรับคิวที่มา 3 คนขึ้นไป) คือทีหลังถ้ามา 2 คนแล้วร้านไม่สะดวกรับก็บอกนะคะ จะได้ไม่ต้องมานั่งรอให้เสียความรู้สึกอีก หิวก็หิว แย่มากๆ เรียกแต่คิวบีเป็นสิบ เคยไปนั่งทานฟูจิ คิวเยอะมาก ไปคนเดียว โต๊ะใหญ่มาก เค้าก็ให้นั่งนะคะ คือเค้าเรียงตามลำดับใครมาก่อนหลังไง ไม่ใช่แบบมาเยอะได้โต๊ะก่อน มาสองคน มาคนเดียว รอไปเถอะค่ะ ชาตินึงก็ไม่ได้กิน โคตรแย่ จะไม่กลับมาทานอีกแล้วค่ะ อ้อลืมบอก สาขาแฟชั่นไอส์แลนด์ค่ะ
0,อ่านของคนอื่นมามาก ตอนแรกไม่เชื่อ วันนี้เจอมากับตัว แทบจะเอาขวดซอสโยนใส่ คือขอซอส ทำไรผิดคะ หน้าก็ไม่รับแขก ถ้าชื่ออ่านง่ายกว่านี้จะระบุตัวบุคคล สาขาฟิวเจอร์พาร์ค รังสิต แย่ (พนักงานบางคน)
0,สาขาเซนทรัลศาลายา ตั้งใจไปกินขนมตัวใหม่อยากกินมาก ก่อนเดินเข้าไปก็ถามว่ามีไหม บอกว่ามี พอเดินไปที่สลัดบาร์ กลับไม่มี พอถามพนักงานพนักงานบอกไม่มี ถามอีกคนบอกเดี๋ยวไปดูให้ กลับมาอีกทีบอกเซตตัวครึ่งชม. ครึ่งชม.ผ่านไป ถามพนง.อีกคน บอกเซตตัวครึ่งชม. สรุปจะได้ทานไหมคะ เซนทรัลศาลายา เฮ้อ พนง.ก็หน้าบูด
0,เป็นคนชอบทานซิสเล่อมากเลยนะคะ ใช้บริการเดือนนึงไม่ต่ำกว่า10ครั้ง แต่ครั้งนี้ไม่ประทับใจมากๆค่ะ ซิสเล่อมีโปรโมชั่นออกมาให้ลูกค้าได้ใช้ มันก็เป็นสิทธิ์ของลูกค้าที่จะใช้ แต่พนักงานผู้หญิง สาขาสยามสแคววัน ชั้น5 กลับไม่พอใจที่ลูกค้าใช้โปรโมชั่น แสดงสีหน้าไม่พอใจ ทำท่าทางไม่พอใจ แปลว่าอะไรคะ มากินจ่ายเงินนะคะ ไม่ได้มาขอ ถ้าไม่พอใจในการใช้โปรโมชั่นคราวหลังก็ไม่ต้องทำออกมาค่ะ ให้ใช้บริการกันในราคาปกติไปเลย จะได้ไม่มีปัญหา กรุณาปรับปรุงด้วยนะคะ
0,เมื่อวันที่13เมย60 ไปทานกับเพื่อนๆ 4 คน สาขาสยามสแคสร์วัน สลัดบาร์อาหารน้อยมาก เหลือแต่ก้นชาม อุตส่าเดินไปบอกพนักงาน กว่าจะมาเติมทีละเมนู รอนานมากๆๆ จะว่าคนเยอะมำไม่ทันก็ไม่ใช่ เพราะว่าตอนเดินเข้าร้านมาสัก 11.30น ลูกค้าไม่เยอะเท่าไหร่ กินยังไม่ครบเมนูเลย ช่วงบ่ายก็ต้องรีบไปทำงานต่อ เสียความรู้สึกมาก
0,สาขาเมเจอร์เอกมัย จะไม่มาทานแล้วค่ะ เสียความรู้สึก เดินเข้าไปพนักงานเห็นแต่ไม่สนใจเลย ไม่ทัก ไม่ถามสักคำ เลยต้องหาโต๊ะนั่งเอง แล้วก็นั่งไปคนเดียวอยู่ตรงนั้นนานมาก ไม่มีพนักงานสนใจค่ะ ทนไม่ไหวจนต้องเดินออกมาจากร้านค่ะ :((((((((((((((
0,บริการห่วยแตก ว่าแล้วคะ ดูคอนเม้นแล้วชั่งใจ คิดว่าคงไม่ซวย ที่ไหนได้ ห่วยแตก!!!! สั่งของเป็นชาติ แป๊บซี่ รีฟิว แต่ได้กินแก้วเดียว !!! พนักงานชักสีหน้าใส่ เราถาม อาหารเรายังไม่ได้ โต๊ะข้างๆ เพิ่งมาแต่ได้แล้ว มารยาทแย่มาก คะ สาขาซีคอน ศรีครินทร์ ห่วยแตก!!! คนด่าก็เยอะนะ คะ ทำไมไม่ปรับบปรุง !! อาจจะเพราะนิสัยพนักงานส่วนตัว หรือ ทีท่าชัดสีหน้า มึงทำงานบริการ!!! มึงทำงานแลกเงิน ปรับนะคะ เพราะต่อไป ก็คงไม่ท่านแล้วคะ !!!!
0,สาขาเซ็นทรัลสุราษฎร์ธานีของน้อยไม่เติม ผักก็ซ้ำๆกัน ของหวานแบบใหม่ก็ไม่มี ไป 3 ครั้งติดกัน ก็ไม่มี รู้สึกเหมือนไปกินสเต็กอย่างเดียว ไม่คุ้มค่า ควรปรับปรุงการบริการด้วย ควรปรับปรุงอาหาร
0,แย่ค่ะ ปกติไม่เคยเจอแบบนี้สาขาเดอะมอลล์โคราช รออาหารนานมากจะ 30 นาทียังไม่ได้ นั่งจนทานสลัดเสร็จน้ำยังไม่มาเสริฟ์ ไม่สนใจว่าได้อาหารรึยัง เพิ่มเติมพอเสริฟ์วางอาหารแบบไม่ใส่ใจมันเกินไปล่ะ
0,สาขามาร์เก็ตวิลเลจหัวหิน วันนี้เวลา14:00 ไม่มีพนักงานรับลูกค้าหน้าร้านไม่ว่านะคะ แต่พอเดินเข้าไปในร้านเรียกพนักงานแต่พนักงานเดินหนีคืออะไรคะ คือไม่อยากรับลูกค้าเหรอคะ ก้อเลยไม่กินไปร้านอื่นแทนค่ะ ร้านข้างๆต้อนรับดีกว่าเยอะมากๆเลย
0,วันที่ 8 มีนาคม 2560 เวลา 19.30น. ไปทานซีลเลอร์ที่สาขาเซ็นทรัลพระราม2 พนักงานที่แต่งตัวไม่เหมือนพนักงานคนอื่น น่าจะตำแหน่งสูงกว่าพนักงานทั่วไป แสดงกิริยาที่ไม่ควรทำออกมา คือโยนเมนูเสียงดังมากใส่ แล้วก็วอพูดอะไรกับพนักงานจัดคิวว่าอะไรก็ไม่รู้ แล้วก็ทำหน้าเหมือนตูดสะบัดก้นออกไป แล้วก็พูดข้ามหัวเสียงแข็งๆ ทั้งๆที่ไม่ควรเลยคะ เรื่องอาหารอร่อยเหมือนเดิม ที่รู้สึกแย่ที่พนักงานทำแบบนี้ อยากทราบว่าทางซีสเลอร์จะมีวิธีจัดการแก้ไขอย่างไรกับพนักงานสาขานี้ งานบริการถ้ามีพนักงานแบบนี้ไม่ควรรับเข้าทำงานนะคะ ถ้าคุมอารมณ์ตัวเองไม่ได้ก็อย่าทำมันเลยคะงานบริการ ลาออกเลยคะ อย่าทำให้คนมาใช้บริการเสียความรู้สึกเลย น้องรับคิวน่ารักมากคะ ยิ้มตลอด รับหน้าลูกค้าตลอด ให้น้องรับคิวไปเป็นเมเนเจอร์เถอะคะ น่าจะดีกว่า ขอบคุณคะ
0,"เมื่อวานไปทานที่ฟิวเจอร์พาร์ครังสิต สั่งจานละ 309 บาท 3 จาน ใน 1 เซ็ตจะต้องมีไก่ย่างสไปซี่+ปลาชุบเกล็ดขนมปังทอด+โค้ก แต่พอพนักงานยกมาเสิร์ฟ เปลี่ยนปลาเป็นกุ้งตัวเล็กๆ ชุบแป้งทอดมาให้เฉยเลย ไม่ถามลูกค้าสักคำว่าปลาหมดจะเปลี่ยนเมนูอื่นไหม เสียความรู้สึกมากๆ เพราะไปทานกับเด็ก เด็กอยากทานปลาชุบเกล็ดขนมปังไม่ได้อยากทานกุ้ง ไม่ชอบกุ้งเป็นลูกค้าที่ทานซิสเลอร์บ่อยมาก เดือนนึง 3 ครั้งได้ เจอแบบนี้เซ็งยิ่งกว่าเซ็งอีกค่ะ ถ้ามาบอกมาถามจะได้เปลี่ยนเมนูใหม่ไปสั่งเมนูอื่น นี่มีการบังคับทานด้วยแฮะและแอดมินก็จะมาบอกว่า จะรับเรื่องไว้เหมือนเคย แต่ไม่เคยมีฟีดแบ็กกลับมาแจ้งให้ทราบว่าซิสเลอร์จัดการยังไงกับแต่ละเคส"
0,"เมื่อวานมาทานSizzler สาขาพระราม9รสชาติก็อร่อยดีนะ แต่รู้สึกว่าผักจะน้อยกว่าเดิมและขอติเรื่องการแพ็คของใส่กล่องนะครับคือปกติแล้วพวกสเต็ก มันฝรั่ง ถ้าทานไม่หมดจะขอให้พนักงานเอาใส่กล่องกับบ้านได้แต่เมื่อวานผมทานเหลือ สเต็ก ขนมปัง และมันฝรั่งอบแต่พนักงานใส่มาแค่ สเต็ก กับ ขนมปังแค่นั้นแล้วมันบดเอาไปไหน? อยากจะให้ตรวจสอบของให้ดี ก่อนบรรจุใส่ลงไปในกล่องในครับ ขอบคุณมากครับ"
0,สาขาเซ็ลทรัลปิ่นเกล้า ทำไมพนักงานไม่เก็บจานเลยคะ ปล่อยให้ลูกค้ายืนรอหน้าร้าน ทั้งที่โต๊ะว่างเยอะแยะ
0,เมกะบางนา สเต็กดำมากค่ะ ยังจะเอามาให้ลูกค้าอีก ตรวจสอบคุณภาพก่อนก็ดีนะคะ
0,ปลาชิ้นเล็กน่าเกลียดมาก ทั้งบางและเล็ก กิน Sizzler มาตลอดมาครั้งนี้ไม่ไหวจริง
